/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres pallidus_1330290887.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Labroides_Labroides rubrolabiatus_-726183230.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudocheilinus_Pseudocheilinus sp._-789732260.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudocoris_Pseudocoris yamashiroi_1787319647.jpg,4.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres chloropterus_2097993523.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus lunatus_-1101875650.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres binotopsis_639201193.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus luteovittatus_-1065109974.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Choerodon_Choerodon fasciatus_-14508512.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris aygula_-1632932335.jpg,9.0
/Users/shawn/Developer/randall_testing/Labridae/Pteragogus_Pteragogus cryptus_-551318082.jpg,4.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus cyanopleura_-205952116.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Stethojulis_Stethojulis albovittata_-1326187880.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris ballieui_-957142739.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres stigmaticus_1970359903.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys bimaculatus_732684321.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus scottorum_-1636638002.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys pavo_370083838.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris sp._-555211372.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus sp._-562125951.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Thalassoma_Thalassoma lutescens_530903995.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus sp._1735844224.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris sp._2108700838.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses elegans_500193020.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres trimaculatus_-1739256291.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Thalassoma_Thalassoma trilobatum_1015742281.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres melanurus_-38289264.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys woodi_41529660.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Thalassoma_Thalassoma jansenii_-2061596551.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres biocellatus_-1030253490.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Choerodon_Choerodon oligacanthus_-2063735726.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys woodi_1734044106.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudolabrus_Pseudolabrus guentheri_-1167448863.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Epibulus_Epibulus insidiator_1768308684.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilinus_Cheilinus chlorourus_-2057437168.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres marginatus_-1204441869.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Pteragogus_Pteragogus pelycus_-579436841.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus luteovittatus_112259176.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses cuvier_1494953886.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres hyrtli_-1482496266.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Thalassoma_Thalassoma amblycephalum_-1668682800.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres biocellatus_-1322820959.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudojuloides_Pseudojuloides atavai_1220928257.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Novaculichthys_Novaculichthys macrolepidotus_61448271.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Bodianus_Bodianus axillaris_1488498723.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudolabrus_Pseudolabrus fuentesi_2002721413.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus temminckii_-1431788263.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilinus_Cheilinus fasciatus_-1357044546.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris batuensis_-1914890075.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres hartzfeldii_374271645.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Ammolabrus_Ammolabrus dicrus_818836288.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres leucoxanthus_-1365698698.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilinus_Cheilinus lunulatus_-575605277.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres melanochir_1336390674.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres nigrescens_2066996955.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris aygula_-627759449.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses twistii_133584208.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Wetmorella_Wetmorella nigropinnata_-1223844771.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus balteatus_1514781058.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris ballieui_-1149745373.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres hartzfeldii_746651546.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Cymolutes_Cymolutes praetextatus_1738757236.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilinus_Cheilinus trilobatus_-847394854.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudojuloides_Pseudojuloides cerasinus_147952070.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres sp._-451147529.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilinus_Cheilinus fasciatus_-1804349156.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Pteragogus_Pteragogus pelycus_615580243.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilinus_Cheilinus oxycephalus_131295424.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilio_Cheilio inermis_1354145136.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudojuloides_Pseudojuloides mesostigma_-1453223545.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Bodianus_Bodianus bilunulatus_683838976.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys sp._-676612118.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Labropsis_Labropsis micronesica_30073842.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses geographicus_-1958267525.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilinus_Cheilinus oxycephalus_-2019767849.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres scapularis_1422336772.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Thalassoma_Thalassoma purpureum_1182803545.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys sp._1467131795.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres stigmaticus_915026070.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Choerodon_Choerodon schoenleinii_1155173758.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Cymolutes_Cymolutes torquatus_-829026203.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Choerodon_Choerodon oligacanthus_-1797107403.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Paracheilinus_Paracheilinus sp._-1629906836.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus rubripinnis_670093982.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Thalassoma_Thalassoma purpureum_-1417261955.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus sanguineus_-498852225.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres timorensis_694544942.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Thalassoma_Thalassoma duperrey_-1369148138.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris sp._-202017411.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Paracheilinus_Paracheilinus mccoskeri_-2012974543.jpg,4.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus rubriventralis_881161526.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses lennardi_-1387206496.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Stethojulis_Stethojulis bandanensis_-1142841744.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus lubbocki_528570613.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Leptojulis_Leptojulis cyanopleura_2047093153.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Leptojulis_Leptojulis cyanopleura_-1333960414.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres biocellatus_-1209096197.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilio_Cheilio inermis_1260889671.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Leptojulis_Leptojulis cyanopleura_-1358845894.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys aneitensis_251773692.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres nebulosus_1028006999.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses twistii_-933991726.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilio_Cheilio inermis_1837911217.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres leucoxanthus_1248447337.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Stethojulis_Stethojulis bandanensis_-1251387662.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris sp._1100059397.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres purpurescens_-901136736.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Macropharyngodon_Macropharyngodon geoffroy_-1377844312.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus lubbocki_259233168.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilinus_Cheilinus trilobatus_916890828.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris batuensis_-2018922999.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys pentadactylus_-6515672.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys sp._418091043.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Bodianus_Bodianus perditio_1093526761.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Oxycheilinus_Oxycheilinus digrammus_-1490974165.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris sp._1081781235.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Choerodon_Choerodon zamboangae_240315414.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys woodi_1285362819.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys pavo_429853731.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres scapularis_-62915311.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris formosa_450397460.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Thalassoma_Thalassoma quinquevittatum_207627885.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus rubriventralis_-1395001303.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Gomphosus_Gomphosus caeruleus_270483129.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres nigrescens_-97760545.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Pteragogus_Pteragogus cryptus_1679335015.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Labrichthys_Labrichthys unilineatus_1038108533.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres scapularis_2104934325.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Thalassoma_Thalassoma trilobatum_549453285.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Leptojulis_Leptojulis cyanopleura_-1361964219.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilio_Cheilio inermis_-557877931.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilinus_Cheilinus trilobatus_2071497068.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus punctatus_654108063.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Labroides_Labroides dimidiatus_308196010.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilinus_Cheilinus oxycephalus_-1377047358.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Choerodon_Choerodon jordani_228202982.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres binotopsis_704537087.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Macropharyngodon_Macropharyngodon kuiteri_-521842209.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Hemigymnus_Hemigymnus melapterus_-642743364.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses cuvier_-1235663567.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys sp._1579368450.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilio_Cheilio inermis_-1756234254.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Stethojulis_Stethojulis trilineata_1291254973.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudocheilinus_Pseudocheilinus sp._489612523.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys baldwini_-890256087.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres nebulosus_-1059037119.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris caudimacula_1240452893.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Labropsis_Labropsis australis_-2029305106.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Oxycheilinus_Oxycheilinus bimaculatus_1695510542.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses caeruleopunctatus_1789032505.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Wetmorella_Wetmorella sp._-1338107802.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudocheilinops_Pseudocheilinops ataenia_1700494134.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Thalassoma_Thalassoma loxum_444374385.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus luteovittatus_1483123053.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Labropsis_Labropsis manabei_-567104685.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Choerodon_Choerodon azurio_-2093425921.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres argus_1716406384.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses caeruleopunctatus_1530615628.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudocheilinus_Pseudocheilinus evanidus_-114484613.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres nebulosus_-1516140008.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudojuloides_Pseudojuloides cerasinus_894848285.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses geographicus_-1360501307.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres nigrescens_2100728483.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres scapularis_-1474740634.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres purpurescens_235873147.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys umbrilatus_-702008831.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudolabrus_Pseudolabrus japonicus_-610568582.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Labropsis_Labropsis polynesica_1542815115.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses lineatus_-530554819.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres sp._1933252448.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Thalassoma_Thalassoma purpureum_1033093114.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris bulbifrons_1145148162.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses chrysocephalus_1897424341.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Choerodon_Choerodon zamboangae_-556042615.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Macropharyngodon_Macropharyngodon geoffroy_1307188700.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys aneitensis_2143679472.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Leptojulis_Leptojulis cyanopleura_870806560.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Oxycheilinus_Oxycheilinus orientalis_-800723101.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Labropsis_Labropsis australis_-362463552.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys bimaculatus_728608162.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris caudimacula_427558702.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Choerodon_Choerodon jordani_50941337.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys umbrilatus_-1784591337.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses lineatus_421192364.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus sp._394690011.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus jordani_1051201211.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris flavovittata_-146331460.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Leptojulis_Leptojulis polylepis_-1393643981.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Epibulus_Epibulus sp._-1080761123.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Suezichthys_Suezichthys arquatus_-1496545997.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudojuloides_Pseudojuloides erythrops_-461661646.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres cosmetus_302224848.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys pavo_2012478901.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris sp._69004919.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys baldwini_1418231350.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres zeylonicus_-734385564.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Oxycheilinus_Oxycheilinus bimaculatus_489594260.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudocheilinus_Pseudocheilinus evanidus_-729476831.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres podostigma_358250550.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres ornatissimus_1701223920.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudocoris_Pseudocoris sp._-2040901064.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Bodianus_Bodianus bilunulatus_1665477723.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Thalassoma_Thalassoma heiseri_-852513448.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres solorensis_-143557080.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus scottorum_1709184162.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres cosmetus_201447250.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus punctatus_-1403411045.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus rubrimarginatus_-1318522128.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys baldwini_2095231871.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Choerodon_Choerodon sp._1526764114.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Thalassoma_Thalassoma genivittatum_-1832436050.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Bodianus_Bodianus loxozonus_900474584.jpg,2.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus punctatus_-1072307995.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Macropharyngodon_Macropharyngodon kuiteri_1008620681.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Ammolabrus_Ammolabrus dicrus_679630423.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Leptojulis_Leptojulis cyanopleura_729803007.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys pentadactylus_-576586999.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudolabrus_Pseudolabrus japonicus_6442713.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris flavovittata_1636300785.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Novaculichthys_Novaculichthys sp._-703158626.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris nigrotaenia_1851468791.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris sp._1363623043.jpg,4.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres hartzfeldii_-107251538.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Choerodon_Choerodon margaritiferus_1390096751.jpg,3.0
/Users/shawn/Developer/randall_testing/Labridae/Notolabrus_Notolabrus celidotus_-832922634.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres melanurus_72235345.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus lubbocki_576923972.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Pteragogus_Pteragogus guttatus_-1350545637.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus lineatus_-610859270.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Macropharyngodon_Macropharyngodon bipartitus bipartitus_2012334674.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Ammolabrus_Ammolabrus dicrus_-1613381055.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Anampses_Anampses femininus_2033288586.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris sp._2040576014.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Oxycheilinus_Oxycheilinus bimaculatus_1131974114.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Paracheilinus_Paracheilinus carpenteri_1838560366.jpg,4.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres hortulanus_-1641227953.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris gaimard marquesensis_1664509447.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Bodianus_Bodianus bilunulatus_854243749.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudocoris_Pseudocoris bleekeri_-2085581807.jpg,4.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris sp._1948927038.jpg,6.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris nigrotaenia_891547389.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Hologymnosus_Hologymnosus doliatus_106627387.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Stethojulis_Stethojulis bandanensis_800903765.jpg,7.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres solorensis_944446729.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus exquisitus_30624222.jpg,1.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres sp._-611966366.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Cheilinus_Cheilinus trilobatus_481628089.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus temminckii_-304452685.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Paracheilinus_Paracheilinus filamentosus_-1963829549.jpg,4.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus cyanopleura_134675321.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Halichoeres_Halichoeres poecilopterus_1906489923.jpg,8.0
/Users/shawn/Developer/randall_testing/Labridae/Xyrichtys_Xyrichtys sp._-1485469992.jpg,5.0
/Users/shawn/Developer/randall_testing/Labridae/Cirrhilabrus_Cirrhilabrus exquisitus_181042507.jpg,0.0
/Users/shawn/Developer/randall_testing/Labridae/Pseudocheilinus_Pseudocheilinus evanidus_1275570382.jpg,10.0
/Users/shawn/Developer/randall_testing/Labridae/Coris_Coris sandeyeri_-425018734.jpg,0.0
